stage,group,comparison,pathway_readable,pathway,NES,pvalue,p.adjust,neglog10_fdr,is_missing
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,-1.13178785905492,0.2225,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,-1.25415809328618,0.0655172413793104,0.233990147783251,0.6308024282883468,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Fatty Acid Metabolism,HALLMARK_FATTY_ACID_METABOLISM,1.52917312355513,0.00330440839882107,0.0826102099705266,1.0829662739890995,0
Late_primary_SPCs,OA,OA vs Ctrl,Peroxisome,HALLMARK_PEROXISOME,-1.18358821884695,0.162516382699869,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Peroxisome,HALLMARK_PEROXISOME,-1.13095255178821,0.240591397849462,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Peroxisome,HALLMARK_PEROXISOME,-1.31939352595321,0.0389294403892944,0.194647201946472,0.7107518348841256,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Peroxisome,HALLMARK_PEROXISOME,1.43335750769916,0.0176089650617116,0.165184396532034,0.7820309789289737,0
Late_primary_SPCs,OA,OA vs Ctrl,Adipogenesis,HALLMARK_ADIPOGENESIS,-1.20034359268538,0.118727050183599,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Adipogenesis,HALLMARK_ADIPOGENESIS,-1.05327823705123,0.356164383561644,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Adipogenesis,HALLMARK_ADIPOGENESIS,-1.15987357704716,0.150452488687783,0.442507319669949,0.35407954108824286,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Adipogenesis,HALLMARK_ADIPOGENESIS,1.4029314599219,0.0124059976196091,0.165184396532034,0.7820309789289737,0
Late_primary_SPCs,OA,OA vs Ctrl,Hypoxia,HALLMARK_HYPOXIA,-1.232228095377,0.0807833537331701,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Hypoxia,HALLMARK_HYPOXIA,-0.929348612414246,0.636363636363636,0.883838383838384,0.053627141575236605,0
Late_primary_SPCs,KS,KS vs Ctrl,Hypoxia,HALLMARK_HYPOXIA,-0.990649523359932,0.510180995475113,0.670031326139924,0.1739048921474276,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Hypoxia,HALLMARK_HYPOXIA,1.34288120118433,0.0231258155144847,0.165184396532034,0.7820309789289737,0
Late_primary_SPCs,OA,OA vs Ctrl,Uv Response Dn,HALLMARK_UV_RESPONSE_DN,1.29834163465859,0.0564624325001872,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Uv Response Dn,HALLMARK_UV_RESPONSE_DN,1.057203260032,0.263636363636364,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Uv Response Dn,HALLMARK_UV_RESPONSE_DN,-0.744897226293391,0.967251461988304,0.988767600063281,0.0049057729836874545,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Uv Response Dn,HALLMARK_UV_RESPONSE_DN,-1.37391554631664,0.0205054891234473,0.165184396532034,0.7820309789289737,0
Late_primary_SPCs,OA,OA vs Ctrl,Pi3k Akt Mtor Signaling,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-1.19569305277572,0.153543307086614,0.513538748832867,0.28942678133761135,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Pi3k Akt Mtor Signaling,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-1.36736951842111,0.0417779143894692,0.522223929868366,0.2821432313800409,0
Late_primary_SPCs,KS,KS vs Ctrl,Pi3k Akt Mtor Signaling,HALLMARK_PI3K_AKT_MTOR_SIGNALING,-1.35320064290238,0.0327669902912621,0.19088541807,0.7192272465335978,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Pi3k Akt Mtor Signaling,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1.06265820271471,0.310786106032907,0.651610814311154,0.1860117166338067,0
Late_primary_SPCs,OA,OA vs Ctrl,Myc Targets V2,HALLMARK_MYC_TARGETS_V2,-1.1906611965228,0.206798866855524,0.543478260869565,0.26481782300953666,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Myc Targets V2,HALLMARK_MYC_TARGETS_V2,-1.07456838183058,0.346967559943583,0.75,0.12493873660829995,0
Late_primary_SPCs,KS,KS vs Ctrl,Myc Targets V2,HALLMARK_MYC_TARGETS_V2,-1.38176259300261,0.0297150468332721,0.19088541807,0.7192272465335978,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Myc Targets V2,HALLMARK_MYC_TARGETS_V2,-1.10963644260411,0.285115303983228,0.651610814311154,0.1860117166338067,0
Late_primary_SPCs,OA,OA vs Ctrl,Cholesterol Homeostasis,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.14378848737034,0.25,0.543478260869565,0.26481782300953666,0
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,Cholesterol Homeostasis,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.00695953030868,0.455182072829132,0.787384772960055,0.10381298817846284,0
Late_primary_SPCs,KS,KS vs Ctrl,Cholesterol Homeostasis,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.36911737236762,0.0343593752526,0.19088541807,0.7192272465335978,0
Late_primary_SPCs,iNOA_B,iNOA_B vs Ctrl,Cholesterol Homeostasis,HALLMARK_CHOLESTEROL_HOMEOSTASIS,1.08209127525527,0.315018315018315,0.651610814311154,0.1860117166338067,0
Late_primary_SPCs,OA,OA vs Ctrl,Reactive Oxygen Species Pathway,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-1.1607574137489,0.242732558139535,0.543478260869565,0.26481782300953666,0
