stage,group,comparison,pathway,pathway_readable,setSize,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,neglog10_fdr
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,196,-0.882661348305694,0.745121951219512,0.887049941927991,0.887049941927991,3044,"tags=10%, list=8%, signal=9%",DNAJC1/ANXA9/CALCR/SLC9A3R1/OVOL2/GINS2/SERPINA5/BTG3/AMFR/ELOVL5/SLC2A8/CHPT1/ETFB/FDFT1/CPE/MAPK13/METTL3/CCNA1/COX6C/FKBP4,0.05205192820304396
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,186,-0.864558873400184,0.777372262773723,0.903921235783398,0.903921235783398,3635,"tags=10%, list=10%, signal=9%",LYN/CAPG/UBE2D1/APBB1/F2R/FAS/EIF3A/NME1/LY86/INHBA/ABI1/UBE2N/HDAC9/DEGS1/EIF5A/CD47/IL13/DYRK3/CARTPT,0.04386941062521815
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon Alpha Response,95,-0.812137883333003,0.837086092715232,0.951234196267309,0.951234196267309,3518,"tags=14%, list=9%, signal=12%",IFITM2/CMPK2/TRAFD1/PSME2/TRIM14/LAMP3/PSMA3/SP110/CMTR1/SLC25A28/HLA-C/LAP3/CD47,0.021712545496971793
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_KRAS_SIGNALING_UP,Kras Signaling Up,196,-0.814999980833112,0.881707317073171,0.979674796747968,0.979674796747968,4010,"tags=12%, list=11%, signal=11%",ITGBL1/YRDC/TFPI/MYCN/TNFAIP3/DUSP6/FUCA1/GPRC5B/F13A1/INHBA/FGF9/SCG3/HDAC9/PRELID3B/ATG10/SDCCAG8/SCG5/ALDH1A2/RABGAP1L/ADGRL4/G0S2/CAB39L/CPE,0.008918064528510522
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_APOPTOSIS,Apoptosis,159,-0.787033852686726,0.910757946210269,0.989954289358988,0.989954289358988,3740,"tags=13%, list=10%, signal=11%",VDAC2/TNFRSF12A/ERBB2/F2R/FAS/PLPPR4/TIMP2/PPT1/DAP/BTG3/APP/MGMT/LMNA/DNAJA1/DDIT3/SQSTM1/GPX4/CCNA1/BCL2L1/CLU,0.004384858268585422
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_APICAL_JUNCTION,Apical Junction,198,-0.720144243734165,0.992691839220463,0.992691839220463,0.992691839220463,3926,"tags=12%, list=11%, signal=10%",ACTN4/CALB2/SPEG/GTF2F1/PLCG1/SYMPK/ADAM9/EVL/PKD1/NECTIN3/ATP1A3/CLDN11/NF2/RASA1/TUBG1/CRAT/DHX16/TSC1/MYL12B/MVD/RHOF/CAP1/MAPK13,0.0031855483794640932
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_INFLAMMATORY_RESPONSE,Inflammatory Response,197,-0.740966360588121,0.981640146878825,0.992691839220463,0.992691839220463,2819,"tags=8%, list=8%, signal=7%",SELENOS/TNFAIP6/TPBG/LYN/RAF1/PROK2/LAMP3/INHBA/ABI1/EMP3/PVR/MXD1/SRI/SLC31A2/ADRM1,0.0031855483794640932
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_KRAS_SIGNALING_DN,Kras Signaling Dn,189,-0.742279558834564,0.982885085574572,0.992691839220463,0.992691839220463,3962,"tags=8%, list=11%, signal=7%",PAX3/IDUA/RYR2/PRKN/FGGY/EFHD1/KCNQ2/VPS50/STAG3/CKM/SPHK2/RIBC2/YPEL1/ZC2HC1C/CCNA1,0.0031855483794640932
Late_primary_SPCs,OA,OA vs Ctrl,HALLMARK_P53_PATHWAY,P53 Pathway,192,-0.767869485629898,0.950920245398773,0.992691839220463,0.992691839220463,3708,"tags=23%, list=10%, signal=21%",IER5/PIDD1/PPP1R15A/SLC19A2/RETSAT/ABCC5/EPHX1/HMOX1/CDKN2B/SESN1/CDKN2A/VWA5A/FDXR/SLC35D1/RAD51C/RNF19B/TRIAP1/RAD9A/TRAFD1/ISCU/F2R/FUCA1/FAS/RRP8/CTSD/LDHB/ANKRA2/EI24/POM121/STOM/SERPINB5/WRAP73/APP/MXD1/RCHY1/CCNK/CTSF/TSC22D1/DEF6/VAMP8/DDIT3/PMM1/TPRKB/HINT1,0.0031855483794640932
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_OXIDATIVE_PHOSPHORYLATION,Oxidative Phosphorylation,190,-1.63166618626511,5.2385184314878e-05,0.0026192592157439,0.00253654576682567,3663,"tags=51%, list=10%, signal=46%",BAX/SLC25A6/ACADM/MPC1/IDH1/DLST/UQCRC2/HCCS/SUCLA2/MGST3/CYB5A/NDUFB2/VDAC1/ETFA/IDH3B/LDHB/ATP6V1G1/COX4I1/NDUFB8/MFN2/SURF1/RHOT1/OAT/ACAA1/CYC1/NDUFB5/DLD/ATP5F1B/TOMM22/NDUFAB1/COX7B/HADHB/ACADVL/ATP5F1D/SDHD/CYCS/CYB5R3/ATP5F1A/PHB2/COX8A/UQCRQ/COX5A/NDUFB7/NDUFA5/ETFB/ATP6V0E1/UQCRH/ATP6AP1/COX17/NDUFA8/NDUFA7/NDUFC2/ATP5MC3/NDUFS4/TIMM9/LDHA/ATP5PO/TIMM8B/TIMM10/UQCR11/ATP5F1E/POLR2F/FH/SUCLG1/ATP5PD/COX7A2/NDUFA4/NDUFB6/AFG3L2/ATP6V1E1/ATP5PF/SDHB/ATP6V1F/HTRA2/VDAC3/NDUFA1/ACO2/COX6B1/ATP5MF/COX6A1/UQCR10/TIMM13/NDUFB1/IDH3A/NDUFS6/NDUFB3/ATP5MG/COX7C/NDUFA2/UQCRB/NDUFC1/COX6C/NDUFB4/NDUFA3/ATP5ME/NDUFS7,2.581821519369171
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MITOTIC_SPINDLE,Mitotic Spindle,198,1.38679673812297,0.0117405879233556,0.253477106366912,0.245472566165851,2501,"tags=28%, list=7%, signal=26%",PCM1/CNTRL/ARHGAP5/CENPJ/TOP2A/TUBGCP5/BRCA2/CKAP5/CDK5RAP2/ARHGAP29/WASF1/LRPPRC/PCNT/BUB1/WASF2/STAU1/KIF20B/RFC1/ANLN/SPTAN1/CCDC88A/CEP192/SMC4/RAB3GAP1/KIF11/DYNC1H1/TPX2/NEK2/KNTC1/SASS6/CDC42BPA/ROCK1/PDLIM5/TUBGCP3/MAPRE1/KIF23/ALMS1/NF1/TLK1/EZR/KIF3B/KIF1B/CAPZB/CEP57/TUBGCP2/HOOK3/WASL/APC/RICTOR/KATNB1/KIF22/AKAP13/LATS1/BIRC5/KIFAP3,0.5960612593188344
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PANCREAS_BETA_CELLS,Pancreas Beta Cells,38,-1.49983134705053,0.0152086263820147,0.253477106366912,0.245472566165851,768,"tags=18%, list=2%, signal=18%",STXBP1/FOXA2/CHGA/SPCS1/SEC11A/SRP9/SRP14,0.5960612593188344
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PI3K_AKT_MTOR_SIGNALING,Pi3k Akt Mtor Signaling,103,-1.36736951842111,0.0417779143894692,0.522223929868366,0.505732647872522,4044,"tags=33%, list=11%, signal=30%",AKT1S1/RAF1/CAMK4/PLCG1/ACTR2/HRAS/PPP1CA/AKT1/MAPKAP1/MAPK9/PTEN/TSC2/THEM4/GRK2/MYD88/UBE2N/TBK1/MAPK1/CAB39/PRKAG1/DDIT3/PPP2R1B/CDK4/MKNK2/ACTR3/CDK1/CAB39L/UBE2D3/SQSTM1/ARPC3/ARHGDIA/RAC1/CSNK2B/CALR,0.2821432313800409
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ADIPOGENESIS,Adipogenesis,197,-1.05327823705123,0.356164383561644,0.75,0.726315789473684,4535,"tags=31%, list=12%, signal=27%",CCNG2/GRPEL1/ADCY6/TOB1/ITGA7/SCP2/SLC25A1/ACAA2/CRAT/LIPE/UBC/PPM1B/ACADM/IDH1/ARL4A/GPHN/REEP6/NKIRAS1/MGST3/PREB/CPT2/PPARG/PEX14/CD302/NMT1/SULT1A1/PIM3/CHCHD10/CYC1/SAMM50/UCK1/ELMOD3/ACADS/ESRRA/DLD/TALDO1/MTCH2/AGPAT3/NDUFAB1/NABP1/COX7B/COX8A/GHITM/UQCRQ/NDUFB7/NDUFA5/DGAT1/ETFB/APLP2/LPCAT3/RNF11/ATP5PO/UQCR11/SUCLG1/DNAJC15/SDHB/ACO2/COX6A1/UQCR10/IDH3A/DDT,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_COAGULATION,Coagulation,135,-1.1654771302882,0.17586649550706,0.75,0.726315789473684,6366,"tags=21%, list=17%, signal=18%",MMP15/C1QA/PREP/C1S/CTSV/PRSS23/FGG/DUSP6/CPQ/C3/LAMP2/COMP/CASP9/ADAM9/GSN/DUSP14/C9/FURIN/HMGCS2/MSRB2/GNB2/WDR1/MST1/TIMP1/FGA/SPARC/APOA1/RAC1/CLU,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_DNA_REPAIR,Dna Repair,147,-1.25849509935165,0.08,0.75,0.726315789473684,4546,"tags=39%, list=12%, signal=35%",POLR3GL/ADCY6/SF3A3/SUPT5H/TAF13/CMPK2/NT5C3A/ERCC4/AAAS/RBX1/TAF1C/ZWINT/DUT/VPS37B/TMED2/NELFB/CETN2/SNAPC5/APRT/NUDT9/CSTF3/SURF1/RAE1/TAF12/NME1/DGUOK/ERCC1/POLE4/DCTN4/POM121/POLR2H/EIF1B/COX17/EDF1/POLR2G/VPS28/HPRT1/TK2/SAC3D1/TAF9/POLR2C/TAF6/ALYREF/POLR2K/MPG/NUDT21/RPA3/NT5C/SUPT4H1/POLR2F/GTF2H5/GTF2A2/DAD1/BRF2/BCAP31/TAF10/ADRM1/POLR2I,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_E2F_TARGETS,E2f Targets,198,1.11814339577805,0.195876288659794,0.75,0.726315789473684,3103,"tags=37%, list=8%, signal=34%",PRKDC/CCP110/ATAD2/DNMT1/BRCA1/TOP2A/BRCA2/CBX5/DDX39A/SMC6/CSE1L/HELLS/POLD2/USP1/PSIP1/TRA2B/CDCA3/MCM4/TUBG1/CDCA8/RFC1/CDC20/XPO1/PCNA/SMC4/PDS5B/RAD51AP1/RFC2/STMN1/PAICS/HMMR/SYNCRIP/TMPO/MSH2/LBR/RAD50/ORC6/MTHFD2/PLK4/ASF1A/CHEK1/SRSF1/TFRC/RPA2/NUP205/POLD3/MLH1/UBE2S/SPC25/ASF1B/TACC3/ZW10/DEPDC1/POLA2/LUC7L3/ING3/RAD21/KIF22/IPO7/PMS2/STAG1/HUS1/BIRC5/MMS22L/GSPT1/ILF3/EED/DSCC1/HMGB2/MKI67/XRCC6/NOLC1/SHMT1/KIF4A,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_FATTY_ACID_METABOLISM,Fatty Acid Metabolism,156,-1.13178785905492,0.2225,0.75,0.726315789473684,4905,"tags=31%, list=13%, signal=27%",ME1/SERINC1/HSD17B4/ACSL4/PCBD1/PDHA1/G0S2/ACAA2/CRAT/HSD17B11/HMGCS2/ALDH9A1/ACADM/IDH1/GABARAPL1/DLST/BPHL/REEP6/HCCS/SUCLA2/RDH11/LGALS1/CPT2/IDH3B/RAP1GDS1/ACAA1/OSTC/ELOVL5/ALDH1A1/ACADS/DLD/HADHB/ACADVL/ECI2/SDHD/ERP29/NBN/IDI1/HMGCS1/GAPDHS/ODC1/ACAT2/LDHA/ACOT8/GRHPR/FH/SUCLG1/ACO2,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_G2M_CHECKPOINT,G2m Checkpoint,194,1.02282898603601,0.36,0.75,0.726315789473684,2676,"tags=31%, list=7%, signal=29%",KNL1/SQLE/TOP2A/BRCA2/DDX39A/BUB1/SRSF10/YTHDC1/G3BP1/TRA2B/KIF20B/BUB3/CDC20/HMGN2/XPO1/CASP8AP2/HSPA8/SMC4/PDS5B/KIF11/TPX2/STMN1/HMMR/NEK2/MTF2/SYNCRIP/EWSR1/CUL1/SMC2/TMPO/NCL/EXO1/LBR/ORC6/DBF4/PLK4/LIG3/CBX1/KIF23/CHEK1/SRSF1/RPA2/ODF2/UBE2S/NUP50/TACC3/WRN/POLA2/DR1/RAD21/KIF22/SLC7A1/RBL1/STAG1/HUS1/BIRC5/E2F3/GSPT1/ILF3/CUL5/KPNB1,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_IL6_JAK_STAT3_SIGNALING,Il6 Jak Stat3 Signaling,83,1.03349369194196,0.354477611940299,0.75,0.726315789473684,5806,"tags=20%, list=16%, signal=17%",CBL/IFNAR1/PTPN11/PTPN1/PTPN2/CD38/IFNGR1/STAT1/STAT3/IL17RB/IL1R1/CD9/STAM2/CXCL13/GRB2/TNFRSF1A/STAT2,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_INTERFERON_ALPHA_RESPONSE,Interferon Alpha Response,95,-1.11422731374642,0.276280323450135,0.75,0.726315789473684,6001,"tags=25%, list=16%, signal=21%",C1S/ADAR/TRIM26/GMPR/RIPK2/IL7/OGFR/LGALS3BP/TRAFD1/PARP12/CMPK2/IFITM3/IFITM2/IFI27/PSME2/CD47/CD74/B2M/SP110/SLC25A28/LAP3/CMTR1/PSMA3/HLA-C,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_INTERFERON_GAMMA_RESPONSE,Interferon Gamma Response,195,-1.08026173799996,0.299876084262701,0.75,0.726315789473684,4332,"tags=14%, list=12%, signal=12%",LGALS3BP/TRAFD1/PARP12/CMPK2/IFITM3/CD86/ARL4A/IFITM2/IFI27/PSME2/MYD88/VAMP8/RBCK1/TNFAIP6/HLA-DRB1/CD74/PSMB2/B2M/SP110/SLC25A28/LAP3/CMTR1/PSMA3/HLA-A/PSMA2/SRI/HLA-B,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MYC_TARGETS_V1,Myc Targets V1,181,-1.12122703236834,0.230386052303861,0.75,0.726315789473684,3117,"tags=39%, list=8%, signal=36%",NAP1L1/HSPD1/LSM2/AP3S1/PSMA6/CDC45/MCM7/VDAC1/PSMC6/TFDP1/MCM2/DHX15/STARD7/RAD23B/CCT2/SRSF3/SNRPB2/CLNS1A/CYC1/SRSF7/HDGF/HNRNPA1/NOP56/LSM7/PRPF31/SNRPD1/VBP1/SNRPA1/NME1/NDUFAB1/PPIA/PSMB3/COPS5/FBL/UBE2L3/YWHAE/PHB2/COX5A/PA2G4/KPNA2/SRSF2/CDK4/PSMB2/PSMA1/HPRT1/PSMD14/ODC1/TRIM28/TXNL4A/EIF3B/EEF1B2/HSPE1/LDHA/RANBP1/TCP1/SNRPD2/CCT5/SNRPG/MAD2L1/RAN/PSMA2/VDAC3/SSBP1/HNRNPD/ERH/PRDX4/PSMD7/NHP2/AIMP2/PCBP1,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MYC_TARGETS_V2,Myc Targets V2,57,-1.07456838183058,0.346967559943583,0.75,0.726315789473684,3868,"tags=35%, list=10%, signal=32%",LAS1L/MCM5/SRM/PES1/MRTO4/HSPD1/NIP7/NOC4L/PUS1/PLK1/EXOSC5/NOP56/UNG/WDR74/PA2G4/CDK4/HSPE1/NDUFAF4/IPO4/AIMP2,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MYOGENESIS,Myogenesis,196,-1.07466962479638,0.312655086848635,0.75,0.726315789473684,1460,"tags=10%, list=4%, signal=9%",SH3BGR/TSC2/MEF2D/MYH3/SYNGR2/PFKM/GAA/ATP6AP1/APP/PRNP/IGFBP7/SPARC/SOD3/GABARAPL2/FDPS/MYL6B/CLU/PGAM2/FLII,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_NOTCH_SIGNALING,Notch Signaling,32,-1.22274214536577,0.203898050974513,0.75,0.726315789473684,2553,"tags=19%, list=7%, signal=17%",RBX1/NOTCH2/WNT2/SKP1/SAP30/PSENEN,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_PEROXISOME,Peroxisome,104,-1.13095255178821,0.240591397849462,0.75,0.726315789473684,4236,"tags=26%, list=11%, signal=23%",SCP2/CRAT/HSD17B11/ALDH9A1/IDH1/HRAS/RDH11/PEX11B/PEX14/ACAA1/ELOVL5/ALDH1A1/GNPAT/ERCC1/ECI2/SIAH1/IDI1/PEX5/ACOT8/PRDX5/ITGB1BP1/FIS1/CDK7/FDPS/SLC25A19/PRDX1/IDE,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,Reactive Oxygen Species Pathway,48,-1.13329761611203,0.270588235294118,0.75,0.726315789473684,1693,"tags=17%, list=5%, signal=16%",CDKN2D/PTPA/STK25/PRNP/LAMTOR5/PRDX1/PRDX4/NDUFB4,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_SPERMATOGENESIS,Spermatogenesis,132,-1.08663891970332,0.293589743589744,0.75,0.726315789473684,3105,"tags=35%, list=8%, signal=32%",ART3/HSPA1L/DMC1/EZH2/JAM3/PARP2/CCNB2/CHFR/TALDO1/TSN/PCSK4/TKTL1/ACRV1/KIF2C/LDHC/TTK/ZC2HC1C/BRAF/PCSK1N/AGFG1/MLF1/TSSK2/ZPBP/GAPDHS/IL13RA2/CDK1/PACRG/PIAS2/YBX2/SCG3/ADAD1/SYCP1/PSMG1/TNP1/ADAM2/DPEP3/VDAC3/CCNA1/CSNK2A2/CRISP2/PDHA2/AURKA/GSTM3/PGK2/CDKN3/IDE,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_UV_RESPONSE_DN,Uv Response Dn,140,1.057203260032,0.263636363636364,0.75,0.726315789473684,4267,"tags=25%, list=11%, signal=22%",NIPBL/YTHDC1/PHF3/PRDM2/APBB2/PIK3R3/CDC42BPA/ATP2B4/CDK13/SFMBT1/PDLIM5/ACVR2A/TOGARAM1/CELF2/ANXA4/SCAF8/ATP2B1/SIPA1L1/SLC7A1/WDR37/INSIG1/CAV1/TJP1/PRKCE/FHL2/DLG1/KALRN/LDLR/ICA1/ANXA2/DYRK1A/SPOP/KCNMA1/ABCC1/IGF1R,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_UV_RESPONSE_UP,Uv Response Up,155,-1.09988874711933,0.274436090225564,0.75,0.726315789473684,4489,"tags=30%, list=12%, signal=26%",GRPEL1/HTR7/NPTX2/NTRK3/APOM/FURIN/IGFBP2/PPIF/HLA-F/JUNB/IL6ST/POLE3/MARK2/CLCN2/CYB5B/PPT1/SIGMAR1/PARP2/ACAA1/WIZ/SULT1A1/PDAP1/GGH/CCNE1/YKT6/FOS/DGAT1/POLR2H/DNAJA1/STK25/PSMC3/STIP1/E2F5/TMBIM6/CREG1/GRINA/CDC34/SQSTM1/HSPA13/FKBP4/BTG3/ATP6V1F/CHKA/BSG/EPCAM/SELENOW,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_WNT_BETA_CATENIN_SIGNALING,Wnt Beta Catenin Signaling,42,1.16085269159144,0.237082066869301,0.75,0.726315789473684,2949,"tags=19%, list=8%, signal=18%",LEF1/CUL1/NKD1/HEY2/DKK4/HDAC2/NUMB/PPARD,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_XENOBIOTIC_METABOLISM,Xenobiotic Metabolism,196,-1.12278162856511,0.222084367245658,0.75,0.726315789473684,4363,"tags=19%, list=12%, signal=17%",LONP1/BCAT1/PAPSS2/ADH5/DHRS1/ALDH9A1/IDH1/GABARAPL1/BCAR1/SLC35D1/BPHL/GSTM4/NPC1/ATP2A2/ENTPD5/GCNT2/CYB5A/PGD/GSTO1/ARG2/FBLN1/DHPS/PGRMC1/LPIN2/PTGR1/NMT1/ELOVL5/PMM1/MAN1A1/TMBIM6/PYCR1/HPRT1/SMOX/SSR3/ACO2/PTGDS/DDT/PINK1,0.12493873660829995
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_IL2_STAT5_SIGNALING,Il2 Stat5 Signaling,198,-1.0356423453126,0.392326732673267,0.784653465346535,0.759874934861907,4953,"tags=17%, list=13%, signal=15%",MYO1C/XBP1/RHOB/SNX9/APLP1/P4HA1/SHE/IFITM3/FURIN/CD86/ARL4A/GABARAPL1/GSTO1/SH3BGRL2/CAPG/IGF2R/ITGA6/PUS1/COCH/SYNGR2/MXD1/PDCD2L/CCNE1/MAP6/CD81/IL13/PTRH2/PRNP/ODC1/RABGAP1L/PLPP1/TWSG1/BCL2L1/ITGAE,0.10532210289285326
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ALLOGRAFT_REJECTION,Allograft Rejection,186,-1.01259662257151,0.444444444444444,0.787384772960055,0.762519990656053,3090,"tags=15%, list=8%, signal=14%",IFNGR2/RIPK2/TGFB1/SPI1/IL7/BCAT1/CDKN2A/CCL4/CD86/AKT1/ABI1/CAPG/MTIF2/UBE2N/CD47/NME1/TIMP1/HLA-DRA/CD74/HDAC9/DEGS1/IL13/UBE2D1/B2M/HLA-A/EIF5A/DYRK3/CARTPT,0.10381298817846284
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_CHOLESTEROL_HOMEOSTASIS,Cholesterol Homeostasis,72,-1.00695953030868,0.455182072829132,0.787384772960055,0.762519990656053,4701,"tags=31%, list=13%, signal=27%",FDFT1/PDK3/PCYT2/ATXN2/TP53INP1/MVD/PNRC1/SEMA3B/LGALS3/FBXO6/LSS/PPARG/MVK/ACSS2/CPEB2/IDI1/HMGCS1/ACAT2/GUSB/CHKA/FDPS/CLU,0.10381298817846284
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_GLYCOLYSIS,Glycolysis,198,-1.0054866995089,0.456683168316832,0.787384772960055,0.762519990656053,6149,"tags=31%, list=16%, signal=26%",SLC37A4/DDIT4/TPBG/TPI1/CACNA1H/AKR1A1/B4GALT7/ENO2/MDH1/NASP/COPB2/PGAM1/IL13RA1/MXI1/B3GALT6/HS2ST1/ME1/CHST12/PHKA2/PDK3/P4HA1/GMPPB/VLDLR/CHST1/IRS2/MERTK/MED24/CHPF/ECD/ALDH9A1/IDH1/B4GALT2/ME2/IDUA/CYB5A/GNPDA1/QSOX1/GOT1/RBCK1/DLD/TALDO1/DCN/GALK2/TKTL1/P4HA2/PPIA/RPE/LDHC/LHPP/EXT2/GAPDHS/PPP2CB/CDK1/LDHA/FKBP4/NDUFV3/GUSB/ALG1/SAP30/AURKA/PGAM2,0.10381298817846284
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,Unfolded Protein Response,109,-1.0098485782899,0.455746367239102,0.787384772960055,0.762519990656053,3979,"tags=32%, list=11%, signal=29%",DDX10/YIF1A/EXOSC4/TSPYL2/TUBB2A/BAG3/ATP6V0D1/ZBTB17/PREB/ARFGAP1/NFYB/DNAJA4/KIF5B/ATF4/EXOSC5/NOP56/ALDH18A1/NFYA/BANF1/EXOSC10/CXXC1/NABP1/PAIP1/EIF4A3/SERP1/LSM4/HYOU1/CKS1B/KHSRP/SPCS1/LSM1/SEC11A/CALR/PDIA6/NHP2,0.10381298817846284
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ANDROGEN_RESPONSE,Androgen Response,98,-0.988888724783419,0.486449864498645,0.810749774164408,0.785147149717111,4039,"tags=28%, list=11%, signal=25%",NKX3-1/MERTK/KLK2/ZBTB10/UBE2J1/SELENOP/AKT1/PIAS1/SAT1/UBE2I/ELOVL5/NCOA4/STK39/PGM3/RAB4A/PA2G4/IDI1/TSC22D1/HMGCS1/B2M/UAP1/CENPN/PLPP1/MYL12A/DBI/ADRM1/SRP19,0.09111316362836623
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_MTORC1_SIGNALING,Mtorc1 Signaling,197,-0.985849759887989,0.503113325031133,0.811473104888925,0.785847638418748,3351,"tags=24%, list=9%, signal=22%",ATP2A2/CYB5B/RDH11/HSPD1/PSMC6/MCM2/RPA1/GOT1/PSPH/NMT1/ELOVL5/TOMM40/PLK1/PDAP1/UNG/PSMD13/PPIA/TBK1/YKT6/COPS5/SERP1/RAB1A/PPA1/IDI1/DDIT3/CACYBP/PSMC2/STIP1/HMGCS1/HPRT1/PSMD14/ACTR3/HSPE1/LDHA/UBE2D3/SQSTM1/SDF2L1/PSMA3/ARPC5L/SEC11A/PSMG1/M6PR/FKBP2/AURKA/PRDX1/CALR/GAPDH,0.09072586966632964
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_COMPLEMENT,Complement,199,-0.958733935571473,0.563658838071693,0.880716934487021,0.852904820766378,5263,"tags=25%, list=14%, signal=21%",KYNU/LYN/MMP15/C1QA/PREP/PRKCD/CTSC/C1S/CTSV/SPOCK2/PIK3CA/DUSP6/RHOG/TNFAIP3/HPCAL4/ATOX1/CPQ/APOBEC3G/FDX1/C3/ME1/USP8/PRDM4/ACTN2/LAMP2/CASP9/ADAM9/C9/RAF1/XPNPEP1/LGALS3/GNB2/CD59/AKAP10/CD55/PRCP/GNG2/GCA/TIMP2/TIMP1/CTSD/PPP2CB/LAP3/PPP4C/PSEN1/SCG3/CTSL/CALM3/CLU,0.055163652931724476
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_TGF_BETA_SIGNALING,Tgf Beta Signaling,54,0.921456661739434,0.583061889250814,0.883427104925476,0.855529406875198,3302,"tags=24%, list=9%, signal=22%",SLC20A1/ARID4B/SMAD1/HDAC1/SKIL/KLF10/LTBP2/APC/TRIM33/BMPR2/FKBP1A/THBS1/TJP1,0.05382928003916209
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ANGIOGENESIS,Angiogenesis,35,-0.905740276059767,0.60546282245827,0.883838383838384,0.855927698032961,1452,"tags=29%, list=4%, signal=27%",THBD/VEGFA/LUM/COL3A1/ITGAV/COL5A2/S100A4/TIMP1/APP/SERPINA5,0.053627141575236605
Late_primary_SPCs,AZFc_Del,AZFc_Del vs Ctrl,HALLMARK_ESTROGEN_RESPONSE_LATE,Estrogen Response Late,196,-0.932410438733704,0.62531017369727,0.883838383838384,0.855927698032961,4701,"tags=18%, list=13%, signal=16%",FDFT1/SLC2A8/ITPK1/TOB1/XRCC3/PAPSS2/LSR/FRK/UNC13B/PPIF/RAB31/HMGCS2/IL6ST/CALCR/SEMA3B/MDK/ELOVL5/MOCS2/DNAJC1/AREG/MAPK13/ARL3/GINS2/FOS/ETFB/SERPINA5/HPRT1/AMFR/FKBP4/CPE/BTG3/CCNA1/METTL3/CHPT1/COX6C,0.053627141575236605
